categoria,codigo,nombre,descripcion
EC,N010719,"DCN CS6200-28X-EI(R2) SWITCH","10G L3 Switch (20*10/100/1000Base-T + 4* GbE Combo (SFP/RJ45)  + 4*10GbE(SFP+)) ,  Default with fixed redundant AC+AC Power"
EC,N010720,"DCN CS6200X-24T6X-EI SWITCH","10G L3 Switch (24*10/100/1000Base-T + 6*10GbE(SFP+)) ,Default with 1 modular AC Power and 1 optional AC Power M6200X-AC-60 for 1+1 redundancy (not support other power"
EC,I010719,"DCN CS6200-28X-EI(R2) SWITCH","10G L3 Switch (20*10/100/1000Base-T + 4* GbE Combo (SFP/RJ45)  + 4*10GbE(SFP+)) ,  Default with fixed redundant AC+AC Power"
EC,I010720,"DCN CS6200X-24T6X-EI SWITCH","10G L3 Switch (24*10/100/1000Base-T + 6*10GbE(SFP+)) ,Default with 1 modular AC Power and 1 optional AC Power M6200X-AC-60 for 1+1 redundancy (not support other power"
EC,I010721,"DCN CS6200-8G24S2Q-EI (R2) SWITCH","40G advanced L3 Switch (8*10/100/1000Base-T  + 24*10GbE(SFP+)  + 2*40GbE(QSFP), Redundant fixed AC + DC48V Power,3 fixed Auto-adjusted fan units."
EC,I010722,"DCN S5750E-28X-SI(R2) SWITCH","L3  10G/Gigabit Access Switch (24*10/100/1000Base-T + 4*10GbE (SFP+)),   AC power, Stacking"
EC,I010723,"DCN S4200-28P-PL-SI(R2) SWITCH","L2 PoE Full Gigabit Access Switch(24*10/100/1000Base-T + 4* Gigabit SFP), AC power,  PoE af/at, 200W PoE power"
EC,I010724,"DCN DCWS-6028-C ACESS CONTROLLER","DCN Intelligent Access Controller (default with 16 units AP license, support controlling max.256 units AP, support N+1, N+N redundancy), 24*10/100/1000MBase-T ports, 2*GbE"
EC,I010725,"DCN WL8200-X10 INDOOR AP","DCN new generation wifi6 indoor AP, tri-band and total 14 spatial streams  , IEEE 802.11a/b/g/n/ac/ax supported (2.4GHz 4*4, first 5GHz 8*8 and second 5GHz 2*2, fat/fit, default no power"
EC,I010726,"DCN WL8200-X4 INDOOR AP","DCN new generation wifi6 indoor AP, dual-band and total 6 spatial streams  , IEEE 802.11a/b/g/n/ac/ax supported (2.4GHz 2*2 and 5GHz 4*4, fat/fit, default no power adapter),  could be"
EC,I010727,"DCN WL8200-X2(R2) INDOOR AP - WIFI 6","DCN new generation wifi6 indoor AP, dual-band and total 4 spatial streams, IEEE 802.11a/b/g/n/ac/ax supported (2.4GHz 2*2 and 5GHz 2*2, fat/fit, default no power adapter),  BLE, could be"
EC,I010728,"DCN WL8200-XW4 INDOOR AP -WIFI 6","DCN new generation wifi6 in-wall AP, dual-band and total 4 spatial streams, IEEE 802.11a/b/g/n/ac/ax supported (2.4GHz 2*2 and 5GHz 2*2, fat/fit, Support 4 ports 100M/1000M Base-T"
EC,N081033,"CAMARA GENERICA FALLADA",""
EC,N020505,"TARJETA SMART CCC",""
EC,N020514,"TARJETA SMART CCC",""
EC,N020515,"CONTROL REMOTO DECO HD",""
EC,N020520,"SET TOP BOX 4K - 6252C - WANG TV - MUESTRA",""
EC,N020524," Ont dual band huawei HG8145V5",""
EC,N020526,"ONT FD-HG8221A S/RF DUAL BAND FULL DOMUS",""
EC,N081129,"CAMARA SUBTERRANEA",""
EC,N081146,"CAMARA WEB P/STREAMING",""
EC,N081166,"CONTROL REMOTO A/A UNIVERSAL",""
EC,N020535,"Extensor red WiFI - TP Link PLC - mod AV600",""
EC,N020536,"ONT FD-HG8420C C/RF DUAL BAND FULL DOMUS",""
EC,N0450414,"TAPA P/CAMARA 110x60cm NACIONAL",""
EC,I010729,"SERVIDOR STORAGE DCN NCS1560-36",""
EC,N020186,"ONU XPON WK3804P - 4PORT",""
EC,N020539,"ONT DUAL BAND HUAWEI EG8041V5 S/RF",""
EC,N020540,"ONT DUAL BAND FD-HG8421C C/RF",""
EC,N062272,"ADAPTADOR MINI WIFI-USB",""
EC,N020149,"CABLE MODEM CISCO DPC3825",""
EC,N020150,"CABLE MODEM CISCO DPC3928",""
EC,N020201,"CABLE MODEM CISCO DPQ3925",""
EC,N020541,"ONT DUAL BAND HISENSE GP604A-CU C/RF",""
EC,I020541,"ONT DUAL BAND HISENSE GP604A-CU C/RF- IMPORTADA","IMPORTADO"
EC,N010766,"MKT ROUTER BOARD 1100AHX4",""
EC,N010768,"DCN WL8200-X2(R2) INDOOR AP - WIFI 6","DCN new generation wifi6 indoor AP, dual-band and total 4 spatial streams, IEEE 802.11a/b/g/n/ac/ax supported (2.4GHz 2*2 and 5GHz 2*2, fat/fit, default no power adapter),  BLE, could be"
EC,N010769,"ROUTER CCR2004 -16G-2S+ NACIONAL",""
EC,N040190,"CAMARA IP MINI BULLET DS-2CD1021-I - HIKVISION",""
EC,N040185,"CAMARA IP BULLET DS-2CD2623G0-IZS - HIKVISION",""
EC,N010721,"DCN CS6200-8G24S2Q-EI (R2) SWITCH","40G advanced L3 Switch (8*10/100/1000Base-T  + 24*10GbE(SFP+)  + 2*40GbE(QSFP), Redundant fixed AC + DC48V Power,3 fixed Auto-adjusted fan units."
EC,N010724,"DCN DCWS-6028-C ACESS CONTROLLER","DCN Intelligent Access Controller (default with 16 units AP license, support controlling max.256 units AP, support N+1, N+N redundancy), 24*10/100/1000MBase-T ports, 2*GbE"
EC,N010723,"DCN S4200-28P-PL-SI(R2) SWITCH","L2 PoE Full Gigabit Access Switch(24*10/100/1000Base-T + 4* Gigabit SFP), AC power,  PoE af/at, 200W PoE power"
EC,N010722,"DCN S5750E-28X-SI(R2) SWITCH","L3  10G/Gigabit Access Switch (24*10/100/1000Base-T + 4*10GbE (SFP+)),   AC power, Stacking"
EC,N010725,"DCN WL8200-X10 INDOOR AP","DCN new generation wifi6 indoor AP, tri-band and total 14 spatial streams  , IEEE 802.11a/b/g/n/ac/ax supported (2.4GHz 4*4, first 5GHz 8*8 and second 5GHz 2*2, fat/fit, default no power"
EC,N010726,"DCN WL8200-X4 INDOOR AP","DCN new generation wifi6 indoor AP, dual-band and total 6 spatial streams  , IEEE 802.11a/b/g/n/ac/ax supported (2.4GHz 2*2 and 5GHz 4*4, fat/fit, default no power adapter),  could be"
EC,N010728,"DCN WL8200-XW4 INDOOR AP -WIFI 6","DCN new generation wifi6 in-wall AP, dual-band and total 4 spatial streams, IEEE 802.11a/b/g/n/ac/ax supported (2.4GHz 2*2 and 5GHz 2*2, fat/fit, Support 4 ports 100M/1000M Base-T"
EC,N010780,"ROUTER CCR-2216 1G 12XS 2XQ",""
EC,N010781,"ROUTER CCR-2116 12G 4S+",""
EC,N010729,"SERVIDOR STORAGE DCN NCS1560-36",""
EC,N010798,"ROUTER TPLINK TL WR840N",""
EC,N020559,"AP WIFI-6 AX1800 1GE POE - OUTDOOR",""
EC,N020560,"ONT FD-P8421C DUAL BAND FULL DOMUS",""
IR,I010169,"OLT EPON 16 P.PON IMPORTADO","SIN  SFP-PON"
IR,N010169,"OLT EPON 16 P.PON NACIONAL","SIN  SFP-PON"
IR,I010125,"EDFA 1623  23DB IMPORTADO","CHINA"
IR,N010125,"EDFA 1623  23DB NACIONAL","CHINA"
IR,I020006,"CONECTOR COMPRESION RG-6 IMPORTADO",""
IR,N020006,"CONECTOR COMPRESION RG-6 NACIONAL",""
IR,N020132,"CONECTOR COMPRESION RG-59",""
IR,I020132,"CONECTOR COMPRESION RG-59 IMPORTADO",""
IR,I010039,"CONECTOR FAST SC/APC IMPORTADO",""
IR,N010039,"CONECTOR FAST SC/APC NACIONAL",""
IR,N010023,"PATCHCORD SC/APC-SC/APC x3mts NACIONAL",""
IR,I010023,"PATCHCORD SC/APC-SC/APC x3mts IMPORTADO",""
IR,I010040,"PATCHCORD LC/PC-LC/PC x3mts IMPORTADO",""
IR,N010040,"PATCHCORD LC/PC-LC/PC x3mts NACIONAL",""
IR,I040122,"HEBILLA 3/4 ACERO INOX. IMPORTADO","Bolsa x 100 unidades "
IR,N040122,"HEBILLA 3/4 ACERO INOX. NACIONAL","Bolsa x 100 unidades"
IR,N020071,"ROSETA x 2 S. c/1 ADAP. SC/APC C/LOGO NACIONAL","C/ADAP SC/APCATR-GO"
IR,I020071,"ROSETA x 2 S. c/1 ADAP. SC/APC C/LOGO IMPORTADO","C/ADAP SC/APC ATR-GO"
IR,I020129,"CABLE COAXIL RG-59 S/PORT. IMPORTADO","BLANCO"
IR,N020129,"CABLE COAXIL RG-59 S/PORT. NACIONAL","BLANCO"
IR,I020001,"CABLE COAXIL RG-6 C/PORT. IMPORTADO",""
IR,N020001,"CABLE COAXIL RG-6 C/PORT. NACIONAL",""
IR,I040063,"FIBRA ADSS 12 PELOS IMPORTADO",""
IR,N040063,"FIBRA ADSS 12 PELOS NACIONAL",""
IR,I040066,"FIBRA ADSS 48 PELOS IMPORTADO",""
IR,N040066,"FIBRA ADSS 48 PELOS NACIONAL",""
IR,I040068,"FIBRA ADSS 72 PELOS IMPORTADO",""
IR,N040068,"FIBRA ADSS 72 PELOS NACIONAL",""
IR,I040132,"FIBRA DROP 1 Pl - NEGRA OUTDOOR IMPORTADO","OUTDOOR"
IR,N040132,"FIBRA DROP 1 Pl - NEGRA OUTDOOR NACIONAL","OUTDOOR"
IR,I040285,"PREF. RETEN. Ø 10 - 10,80 mm IMPORTADO","x49cm - P/F.O."
IR,N040285,"PREF. RETEN. Ø 10 - 10,80 mm NACIONAL","x49 cm - P/F.O."
IR,I040284,"PREF. RETEN. Ø 9,3 - 10,10 mm IMPORTADO","x48cm - P/F.O."
IR,N040284,"PREF. RETEN. Ø 9,3 - 10,10 mm NACIONAL","x48 cm - P/F.O."
IR,I020002,"SPLITER DOMICILIARIO x 2 VIAS IMPORTADO",""
IR,N020002,"SPLITER DOMICILIARIO x 2 VIAS NACIONAL",""
IR,N020003,"SPLITER DOMICILIARIO x 3 VIAS NACIONAL",""
IR,I020003,"SPLITER DOMICILIARIO x 3 VIAS IMPORTADO",""
IR,I040165,"NAP 1:16 + SLOT 1:8 IMPORTADO",""
IR,N040165,"NAP 1:16 + SLOT 1:8 NACIONAL",""
IR,I040226,"FLEJE ACERO INOX. 3/4x0,5 mm IMPORTADO","ROLLO - CAJA x25 mts"
IR,N040226,"FLEJE ACERO INOX. 3/4x0,5mm NACIONAL","ROLLO-CAJAx 25 mts"
IR,I020165,"GRAMPA CLAVO Nº5 P/DROP PLANA IMPORTADO",""
IR,N020165,"GRAMPA CLAVO Nº5 P/DROP PLANA PAQ.X100- NACIONAL",""
IR,I010236,"SWITCH CS6200 28X-EI IMPORTADO","DCN"
IR,N010236,"SWITCH CS6200 28X-EI NACIONAL",""
IR,I010237,"SWITCH CS6200 8G-24S.2Q-EI IMPORTADO","DCN"
IR,N010237,"SWITCH CS6200 8G-24S.2Q-EI NACIONAL",""
IR,N020173,"ACCESS POINT EAP280-E NACIONAL",""
IR,I020173,"ACCESS POINT EAP280-E IMPORTADO","DCN"
IR,I020155,"ACCESS POINT EAP380-E IMPORTADO","DCN"
IR,N010010,"SPLITER ÓPTICO DOBLE VENT.1:16 NACIONAL","PLC-SC/APC"
IR,N010024,"PATCHCORD SC/APC-SC/APC x5mts NACIONAL",""
IR,I010030,"LNB banda C IMPORTADO",""
IR,N010030,"LNB banda C NACIONAL",""
IR,N010034,"SPLITER SATELITAL x 2 NACIONAL",""
IR,N010036,"DIVISOR 8 VIAS C/PASO DE TENSION 8 SALIDA",""
IR,N010037,"CONECTOR .500 a F6 NACIONAL",""
IR,I010038,"PATCHCORD LC/PC-SC/APC x3mts IMPORTADO",""
IR,N010038,"PATCHCORD LC/PC-SC/APC x3mts NACIONAL",""
IR,I010043,"PIGTAIL SC/APC x 2mts IMPORTADO",""
IR,N010043,"PIGTAIL SC/APC x 2mts NACIONAL",""
IR,I010044,"PIGTAIL SC/APC x 1mt IMPORTADO",""
IR,N010044,"PIGTAIL SC/APC x 1mt NACIONAL",""
IR,I010046,"RECEPTOR DE RETORNO 4 ENTRADAS IMPORTADO","OPTICO"
IR,N010046,"RECEPTOR DE RETORNO 4 ENTRADAS NACIONAL","OPTICO"
IR,N010219,"CONECTOR RJ-45 - CAT.5E",""
IR,I010058,"MINI CMTS 3.0 IMPORTADO","DOCSIS"
IR,N010058,"MINI CMTS 3.0 NACIONAL","DOCSIS"
IR,N010065,"CONECTOR FAST SC/UPC NACIONAL","AZULES"
IR,I010065,"CONECTOR FAST SC/UPC IMPORTADO","AZULES"
IR,I010066,"RECEPTOR MODULAR QUAM x 4 S IMPORTADO",""
IR,N010066,"RECEPTOR MODULAR QUAM x 4 SNACIONAL",""
IR,I010067,"EDFA 24 DB -1550- 8P IMPORTADO","EDFA 24 DB -1550- 8P"
IR,N010067,"EDFA 24 DB - 1550- 8P  NACIONAL","EDFA 24 DB -1550- 8P"
IR,I010075,"WDM MULTIPLEX OPTICO 1310/1490 IMPORTADO",""
IR,N010075,"WDM MULTIPLEX OPTICO 1310/1490 NACIONAL",""
IR,I010076,"TRANSMISOR OPTICO 1550 10db IMPORTADO",""
IR,N010076,"TRANSMISOR OPTICO 1550 10db NACIONAL",""
IR,N010079,"SFP - MODULO TRANSEP.1G -20 KM NACIONAL","2 Pelos"
IR,N010084,"MODULADOR IP to ISDB-T NACIONAL","MODEL S833-1"
IR,I010087,"PATCHCORD SC/PC-SC/PC x3mts IMPORTADO",""
IR,N010088,"PATCHCORD FC/PC-SC/PC x3mts NACIONAL",""
IR,I010089,"EDFA 23 DB IMPORTADO","EXO"
IR,N010089,"EDFA 23 DB NACIONAL","EXO"
IR,N010097,"SFP - MODULO TRANSEP.1.25G -40 KM NACIONAL",""
IR,N010100,"PANEL INTEGRADO 16DB NACIONAL","LITE BEAN UBIQUITI"
IR,I010100,"PANEL INTEGRADO 16DB IMPORTADO","LITE BEAN UBIQUITI"
IR,I010102,"PATCHCORD LC/PC-SC/APC x5mts IMPORTADO",""
IR,N010102,"PATCHCORD LC/PC-SC/APC x5mts NACIONAL",""
IR,N010103,"PATCHCORD SC/PC-LC/PC x2mts NACIONAL",""
IR,I010106,"PIGTAIL LC/PC x 1mt IMPORTADO",""
IR,N010106,"PIGTAIL LC/PC x 1mt NACIONAL",""
IR,N010107,"PIGTAIL FC/PC x 1mt NACIONAL",""
IR,I010107,"PIGTAIL FC/PC x 1mt IMPORTADO",""
IR,I010108,"PATCHCORD FC/PC-SC/APC x2mts IMPORTADO",""
IR,N010108,"PATCHCORD FC/PC-SC/APC x2mts NACIONAL",""
IR,I010113,"BANDEJA VENTILADA 19' IMPORTADO","P/RACK"
IR,N010113,"BANDEJA VENTILADA 19' NACIONAL","P/RACK"
IR,I010115,"PANEL x 24 PUERTO CAT-6 IMPORTADO",""
IR,N010115,"PANEL x 24 PUERTO CAT-6 NACIONAL",""
IR,I010116,"PATCHCORD UTP - CAT 6 x 0,5mt IMPORTADO",""
IR,N010116,"PATCHCORD UTP - CAT 6 x 0,5mt NACIONAL",""
IR,N010120,"SFP - MODULO TRANSEP.10G-10 KM NACIONAL","2 Pelos"
IR,I010120,"SFP - MODULO TRANSEP.10G-10 KM IMPORTADO",""
IR,N010123,"SFP - EPON x 20 Km NACIONAL","HISENSE"
IR,I010123,"SFP - EPON x 20 Km IMPORTADO","HISENSE"
IR,I010124,"OLT EPON 8 P.PON IMPORTADO","sin SFP-PON"
IR,N010124,"OLT EPON 8 P.PON NACIONAL","sin SFP-PON"
IR,I010127,"SPLITER OPTICO 1:16 SLOT BOX IMPORTADO","SC/APC"
IR,N010127,"SPLITER OPTICO 1:16 SLOT BOX NACIONAL","SC/APC"
IR,I010130,"PATCHCORD SC/APC-SC/APC x10mts IMPORTADO",""
IR,N010130,"PATCHCORD SC/APC-SC/APC x10mts NACIONAL",""
IR,N010135,"CONECTOR RJ-45 - CAT.6","3 ELEMENTOS"
IR,I010135,"CONECTOR RJ-45 - CAT.6 IMPORTADO","3 ELEMENTOS"
IR,I010139,"ORGANIZADOR 19' FO 72 C/PIGATIL IMPORTADO","PLC SC/APC"
IR,N010139,"ORGANIZADOR 19' FO 72 C/PIGATIL NACIONAL","PLC SC/APC"
IR,N010140,"ORGANIZADOR 19' FO 96 C/PIGATIL NACIONAL","PLC SC/APC"
IR,I010140,"ORGANIZADOR 19' FO 96 C/PIGATIL IMPORTADO","PLC SC/APC"
IR,N010143,"PLACA UBR10-DTCC P/CMTS NACIONAL","CLOCK CMTS"
IR,I010143,"PLACA UBR10-DTCC P/CMTS IMPORTADO","CLOCK CMTS"
IR,N010156,"MEDIA CONVERTER 1550 60Km-1G NACIONAL","10/100/1000TX"
IR,I010156,"MEDIA CONVERTER 1550 60Km-1G IMPORTADO","10/100/1000TX"
IR,I010173,"MODULADOR AGIL x 16 IMPORTADO","WOLCK"
IR,N010173,"MODULADOR AGIL x 16 NACIONAL","WOLCK"
IR,I010179,"ENCODER NDS3542K - MPEG A/V IMPORTADO","DEXING DIGITAL"
IR,N010179,"ENCODER NDS3542K - MPEG A/V",""
IR,N010180,"ENCODER NDS3542L 16 - HDMI",""
IR,I010180,"ENCODER NDS3542L 16 - HDMI IMPORTADO","DEXING DIGITAL"
IR,N010185,"BANDEJA CIEGA 19' x35cm NACIONAL","P/RACK"
IR,I010185,"BANDEJA CIEGA 19' x35cm IMPORTADO","P/RACK"
IR,I010192,"CHAPA DERIVACION PERFOR.300mm IMPORTADO","CH22 - SAMET"
IR,N010192,"CHAPA DERIVACION PERFOR.300mm","CH22 - SAMET"
IR,I010206,"ROCKET PRISM AC-GEN2- 5G C/POE IMPORTADO","UBIQUITI"
IR,N010206,"ROCKET PRISM AC-GEN2- 5G C/POE NACIONAL","UBIQUITI"
IR,I010209,"SFP - EPON x 20 Km- OLT- C.1 IMPORTADO","WK"
IR,N010209,"SFP - EPON x 20 Km- OLT- C.1 NACIONAL","WK"
IR,N010213,"PATCH-PANEL HD 144 Pls NACIONAL",""
IR,I010213,"PATCH-PANEL HD 144 Pls IMPORTADO","CO.NET"
IR,I010215,"PATCH-PANEL MPO/MTP 114/288 pl IMPORTADO","CO.NET"
IR,N010214,"PATCH-PANEL MPO/MTP 114/288 pl NACIONAL",""
IR,I010218,"PATCHCORD SC/APC-LC/APC x1 mt IMPORTADO","CO.NET"
IR,N010218,"PATCHCORD SC/APC-LC/APC x1 mt NACIONAL",""
IR,I010221,"SPLITER ÓPTICO DOBLE VENT.1:2 IMPORTADO","PLC - SC/APC - C.N"
IR,N010221,"SPLITER OPTICO DOBLE VENT.1:2 NACIONAL","PLC - SC/APC "
IR,N010222,"SPLITER ÓPTICO DOBLE VENT.1:8 NACIONAL","PLC - SC/APC "
IR,I010222,"SPLITER ÓPTICO DOBLE VENT.1:8 IMPORTADO","PLC - SC/APC - C.N"
IR,I010223,"SPLITER ÓPTICO DOBLE VENT.2:8 IMPORTADO","PLC - SC/APC - CO.NET"
IR,N010223,"SPLITER ÓPTICO DOBLE VENT.2:8 NACIONAL",""
IR,I010229,"PATCHCORD SC/PC-SC/APC x3mts IMPORTADO",""
IR,N010229,"PATCHCORD SC/PC-SC/APC x3mts NACIONAL",""
IR,I010230,"PATCHCORD SC/PC-SC/PC x0,5 mt IMPORTADO",""
IR,N010230,"PATCHCORD SC/PC-SC/PC x0,5 mt NACIONAL",""
IR,I010231,"PATCHCORD SC/PC-SC/APC x0,5 mts IMPORTADO",""
IR,N010231,"PATCHCORD SC/PC-SC/APC x0,5 mts NACIONAL",""
IR,I010245,"SFP - MODULO TRANSEP.1,25G -80 KM IMPORTADO",""
IR,N010245,"SFP - MODULO TRANSEP.1,25G -80 KM NACIONAL",""
IR,N010247,"CONECTOR DE CURVA 90° - F NACIONAL",""
IR,I010247,"CONECTOR DE CURVA 90° - F IMPORTADO",""
IR,I010256,"SUMADOR 16in1 - TS-5016 IMPORTADO",""
IR,N010256,"SUMADOR 16in1 - TS-5016 NACIONAL",""
IR,I010269,"ORGANIZADOR 19' FO 12P C/ PIGTAIL IMPORTADO",""
IR,N010269,"ORGANIZADOR 19' FO 12 C/PIGATIL NACIONAL",""
IR,I010271,"ANTENA PARRILLA PARABOLICA IMPORTADO",""
IR,N010271,"ANTENA PARRILLA PARABOLICA  NACIONAL",""
IR,I010273,"PATCHCORD LC/UPC-SC/UPC x3mts IMPORTADO",""
IR,N010273,"PATCHCORD LC/UPC-SC/UPC x3mts NACIONAL",""
IR,I010277,"SPLITER DESBALANC. 1:2 - 5/95 IMPORTADO","PLC - SC/APC"
IR,N010277,"SPLITER DESBALANC. 1:2 - 5/95 NACIONAL","PLC - SC/APC"
IR,I010278,"SPLITER DESBALANC. 1:2 - 10/90 IMPORTADO","PLC - SC/APC"
IR,I010279,"SPLITER DESBALANC. 1:2 - 15/85 IMPORTADO","PLC - SC/APC"
IR,I010280,"SPLITER DESBALANC. 1:2 - 20/80 IMPORTADO","PLC - SC/APC"
IR,I010281,"SPLITER DESBALANC. 1:2 - 25/75 IMPORTADO","PLC - SC/APC"
IR,I010282,"SPLITER DESBALANC. 1:2 - 30/70 IMPORTADO","PLC - SC/APC"
IR,I010283,"SPLITER DESBALANC. 1:2 - 35/65 IMPORTADO","PLC - SC/APC"
IR,I010284,"SPLITER DESBALANC. 1:2 - 40/60 IMPORTADO","PLC - SC/APC"
IR,I010285,"SPLITER DESBALANC. 1:2 - 45/55 IMPORTADO","PLC - SC/APC"
IR,N010286,"SPLITER DESBALANC. 1:2 - 50/50 NACIONAL","PLC - SC/APC"
IR,N010287,"SLOT BOX VACIO 1:8 NACIONAL",""
IR,I010287,"SLOT BOX VACIO 1:8 IMPORTADO",""
IR,I010286,"SPLITER DESBALANC. 1:2 - 50/50 IMPORTADO","PLC - SC/APC"
IR,N010285,"SPLITER DESBALANC. 1:2 - 45/55 NACIONAL","PLC - SC/APC"
IR,N010284,"SPLITER DESBALANC. 1:2 - 40/60 NACIONAL","PLC - SC/APC"
IR,N010283,"SPLITER DESBALANC. 1:2 - 35/65 NACIONAL","PLC - SC/APC"
IR,N010282,"SPLITER DESBALANC. 1:2 - 30/70 NACIONAL","PLC - SC/APC"
IR,N010281,"SPLITER DESBALANC. 1:2 - 25/75 NACIONAL","PLC - SC/APC"
IR,N010280,"SPLITER DESBALANC. 1:2 - 20/80 IMPORTADO","PLC - SC/APC"
IR,N010279,"SPLITER DESBALANC. 1:2 - 15/85 NACIONAL","PLC - SC/APC"
IR,N010278,"SPLITER DESBALANC. 1:2 - 10/90 NACIONAL","PLC - SC/APC"
IR,I010289,"SFP - MODULO 1,25G-20KM (x2) IMPORTADO","1310/1330"
IR,I010290,"SFP - MODULO 10G-10KM (x2) IMPORTADO","1270/1330"
IR,I010291,"SFP - MODULO 10G-40KM (X2) IMPORTADO","1270/1330"
IR,N010289,"SFP - MODULO 1,25G-20KM (x2) NACIONAL","1310/1330"
IR,N010290,"SFP - MODULO 10G-10KM (x2) NACIONAL","1270/1330"
IR,N010291,"SFP - MODULO 10G-40KM (X2) NACIONAL","1270/1330"
IR,I010300,"CABLE P/PLACA CMTS x10 CONECT IMPORTADO",""
IR,N010300,"CABLE P/PLACA CMTS x10 CONECT",""
IR,I010315,"ORGANIZ. HORIZONTAL 19' 2U C/TAPA NACIONAL",""
IR,N010315,"ORGANIZ. HORIZONTAL 19' 2U C/TAPA NACIONAL",""
IR,N010317,"SWITCH 48 PUERTO RJ45 POE NACIONAL",""
IR,I010317,"SWITCH 48 PUERTO RJ45 POE IMPORTADO",""
IR,I010334,"OLT GPON 16 P.PON IMPORTADO","SIN  SFP-PON"
IR,N010334,"OLT GPON 16 P.PON NACIONAL","SIN SFP-PON"
IR,I010335,"SFP GPON OLT Tx2488G/Rx1244G C++ - WOLCK","C++ - WK"
IR,N010335,"SFP GPON OLT Tx2488G/Rx1244G C++ - WOLCK","C++ - WK"
IR,I010356,"SFP - MODULO 1,25G-10KM BIFILAR IMPORTADO","1310/1550"
IR,N010356,"SFP - MODULO 1,25G-10KM BIFILAR NACIONAL","1310/1550"
IR,I010357,"SFP - MODULO 10G-20KM (x2) IMPORTADO","1270/1330"
IR,N010357,"SFP - MODULO 10G-20KM (x2) NACIONAL","1270/1330"
IR,N010359,"MODULADOR NDS3332 IP to QAM NACIONAL","32 CHANNEL - DEXIN"
IR,I010359,"MODULADOR NDS3332 IP to QAM IMPORTADO","32 CHANNEL - DEXIN"
IR,N010362,"PATCHCORD LC/PC-LC/PC - MULTIMODO x1,5mts NACIONAL","x1,5 MTS."
IR,I010362,"PATCHCORD LC/PC-LC/PC - MULTIMODO x1,5mts NACIONAL","x1,5 MTS."
IR,N010367,"NVR2204-I -4 CANAL NACIONAL",""
IR,I010367,"NVR2204-I -4 CANAL IMPORTADO","DAHUA"
IR,N010373,"S4200 10P-SI ETHERNET SWITCH NACIONAL","DCN"
IR,I010374,"CS6580-48S6CQ-HI SWITCH 100GB IMPORTADO","DCN MODEL E"
IR,N010375,"CS6510-48S6Q-HI SWITCH 40GB NACIONAL","DCN"
IR,I010373,"S4200 10P-SI ETHERNET SWITCH IMPORTADO",""
IR,N010374,"CS6580-48S6CQ-HI SWITCH 100GB","MODEL E"
IR,I010375,"CS6510-48S6Q-HI SWITCH 40GB IMPORTADO",""
IR,I020016,"ATENUADOR FIJO DOMICILIARIO 3db IMPORTADO",""
IR,I020019,"ATENUADOR FIJO DOMICILIARIO 6db IMPORTADO",""
IR,I020020,"ATENUADOR FIJO DOMICILIARIO 8db IMPORTADO",""
IR,I020023,"ATENUADOR FIJO DOMICILIARIO 12db IMPORTADO",""
IR,N020023,"ATENUADOR FIJO DOMICILIARIO 12db NACIONAL",""
IR,N020020,"ATENUADOR FIJO DOMICILIARIO 8db NACIONAL",""
IR,N020019,"ATENUADOR FIJO DOMICILIARIO 6db NACIONAL",""
IR,N020016,"ATENUADOR FIJO DOMICILIARIO 3db NACIONAL",""
IR,I010219,"CONECTOR RJ-45 - CAT.5E CHINA",""
IR,I010248,"SFP - MODULO TRANSEP.1G -20 KM IMPORTADO","1 PELO O UNIFILAR TX1310"
IR,N010248,"SFP - MODULO TRANSEP.1G -20 KM NACIONAL","1 PELO O UNIFILAR TX 1310"
IR,I010249,"SFP - MODULO TRANSEP.1G -20 KM IMPORTADO","1 PELO O UNIFILAR TX1550"
IR,N010249,"SFP - MODULO TRANSEP.1G -20 KM NACIONAL","1 PELO O UNIFILAR TX 1550"
IR,N020035,"ROSETA x2 S - S/ADAP. SC/APC NACIONAL","OSMB"
IR,I020117,"ROSETA x 4 S - S/LOGO","CO-NET"
IR,N020117,"ROSETA x 4 S - S/LOGO NACIONAL",""
IR,I020118,"ROSETA x 2 S. c/2 ADAP. SC/APC S/LOGO IMPORTADO","C/2.ADAP- CO.NET"
IR,N020118,"ROSETA x 2 S. c/2 ADAP. SC/APC S/LOGO NACIONAL","C/2.ADAP- "
IR,N020135,"ROSETA x 2 S. c/2 ADAP. SC/APC ART-GO NACIONAL","C/2.ADAP SC/APC"
IR,I020135,"ROSETA x 2 S. c/2 ADAP. SC/APC ART-GO IMPORTADO","C/2.ADAP SC/APC"
IR,I010041,"PATCHCORD SC/APC-SC/APC x25mts IMPORTADO",""
IR,N010041,"PATCHCORD SC/APC-SC/APC x25mts NACIONAL",""
IR,N010345,"SPLITER SATELITAL X6",""
IR,N010346,"SPLITER SATELITAL 4X8",""
IR,N010025,"PATCHCORD SC/APC-SC/APC x15mts NACIONAL",""
IR,I010025,"PATCHCORD SC/APC-SC/APC x15mts IMPORTADO",""
IR,N010069,"CONECTOR FAST SC/APC UNIVERSAL NACIONAL",""
IR,DHI-NVD0905DH-4I-4K,"Encoder Videowall","DHI-NVD0905DH-4I-4K"
IR,I010103,"PATCHCORD SC/PC-LC/PC x2mts IMPORTADO",""
IR,N010220,"SPLITER OPTICO SC/APC 1:8 SLOT BOX NACIONAL","PLC - SC/APC"
